IncidenceVerbs,IncidenceAdj,IncidenceNouns,IncidenceCon,IncidencePron,ContentIncidence,ContentDiversity,label
0.052,0.024,0.071,0.048,0.012,0.147,0.5719844357976653,Soft Rock
0.037,0.013,0.055,0.043,0.019,0.105,0.42338709677419356,Soft Rock
0.036,0.019,0.05,0.037,0.01,0.105,0.5,Soft Rock
0.039,0.01,0.057,0.033,0.015,0.106,0.5353535353535354,Soft Rock
0.069,0.03,0.122,0.091,0.015,0.221,0.5416666666666666,Soft Rock
0.036,0.01,0.018,0.012,0.023,0.064,0.46715328467153283,Soft Rock
0.014,0.007,0.054,0.062,0.01,0.075,0.4098360655737705,Soft Rock
0.015,0.003,0.027,0.031,0.016,0.045,0.36585365853658536,Soft Rock
0.047,0.021,0.078,0.042,0.011,0.146,0.5214285714285715,Soft Rock
0.027,0.008,0.042,0.034,0.01,0.077,0.5347222222222222,Soft Rock
0.045,0.019,0.055,0.069,0.019,0.119,0.4559386973180077,Soft Rock
0.039,0.018,0.053,0.062,0.014,0.11,0.4489795918367347,Soft Rock
0.028,0.011,0.05,0.037,0.008,0.089,0.5144508670520231,Soft Rock
0.032,0.016,0.042,0.025,0.018,0.09,0.4891304347826087,Soft Rock
0.023,0.017,0.053,0.029,0.014,0.093,0.6739130434782609,Soft Rock
0.069,0.031,0.073,0.077,0.015,0.173,0.49712643678160917,Soft Rock
0.054,0.021,0.048,0.024,0.007,0.123,0.5125,Soft Rock
0.04,0.014,0.046,0.045,0.02,0.1,0.4608294930875576,Soft Rock
0.018,0.005,0.038,0.031,0.005,0.061,0.5083333333333333,Soft Rock
0.027,0.027,0.07,0.065,0.009,0.124,0.5081967213114754,Soft Rock
0.024,0.007,0.022,0.017,0.008,0.053,0.4491525423728814,Soft Rock
0.063,0.018,0.054,0.062,0.02,0.135,0.4560810810810811,Soft Rock
0.034,0.017,0.031,0.038,0.026,0.082,0.4632768361581921,Soft Rock
0.055,0.025,0.061,0.076,0.023,0.141,0.42727272727272725,Soft Rock
0.016,0.008,0.026,0.014,0.007,0.05,0.47619047619047616,Soft Rock
0.034,0.015,0.04,0.028,0.018,0.089,0.5056818181818182,Soft Rock
0.049,0.011,0.048,0.035,0.022,0.108,0.48214285714285715,Soft Rock
0.051,0.026,0.057,0.043,0.018,0.134,0.5037593984962406,Soft Rock
0.031,0.012,0.045,0.044,0.011,0.088,0.5365853658536586,Soft Rock
0.019,0.015,0.038,0.031,0.005,0.072,0.5034965034965035,Soft Rock
0.031,0.01,0.036,0.026,0.015,0.077,0.48125,Soft Rock
0.061,0.023,0.049,0.04,0.022,0.133,0.5018867924528302,Soft Rock
0.022,0.015,0.029,0.024,0.017,0.066,0.5,Soft Rock
0.051,0.013,0.049,0.027,0.022,0.113,0.5305164319248826,Soft Rock
0.061,0.042,0.061,0.064,0.016,0.164,0.3932853717026379,Soft Rock
0.014,0.004,0.035,0.029,0.013,0.053,0.43089430894308944,Soft Rock
0.059,0.021,0.041,0.047,0.015,0.121,0.5525114155251142,Soft Rock
0.033,0.018,0.032,0.027,0.015,0.083,0.538961038961039,Soft Rock
0.05,0.013,0.047,0.054,0.016,0.11,0.4845814977973568,Soft Rock
0.043,0.01,0.042,0.019,0.021,0.095,0.5135135135135135,Soft Rock
0.055,0.006,0.037,0.028,0.063,0.098,0.4206008583690987,Soft Rock
0.031,0.011,0.038,0.029,0.019,0.08,0.49382716049382713,Soft Rock
0.024,0.011,0.037,0.031,0.02,0.072,0.4645161290322581,Soft Rock
0.022,0.011,0.022,0.011,0.009,0.055,0.514018691588785,Soft Rock
0.062,0.021,0.057,0.055,0.017,0.14,0.4229607250755287,Soft Rock
0.032,0.02,0.066,0.045,0.006,0.118,0.48559670781893005,Soft Rock
0.023,0.01,0.041,0.033,0.01,0.074,0.5,Soft Rock
0.051,0.031,0.085,0.081,0.014,0.167,0.49850746268656715,Soft Rock
0.049,0.015,0.049,0.035,0.015,0.113,0.48917748917748916,Soft Rock
0.026,0.012,0.038,0.032,0.013,0.076,0.48717948717948717,Soft Rock
0.047,0.02,0.069,0.052,0.036,0.136,0.5037037037037037,Soft Rock
0.037,0.017,0.038,0.046,0.015,0.092,0.48936170212765956,Soft Rock
0.035,0.009,0.038,0.019,0.018,0.082,0.5256410256410257,Soft Rock
0.049,0.011,0.051,0.026,0.023,0.111,0.5935828877005348,Soft Rock
0.061,0.031,0.104,0.088,0.029,0.196,0.5868263473053892,Soft Rock
0.079,0.025,0.059,0.064,0.022,0.163,0.4752186588921283,Soft Rock
0.047,0.02,0.037,0.033,0.015,0.104,0.49056603773584906,Soft Rock
0.021,0.019,0.048,0.038,0.016,0.088,0.46808510638297873,Soft Rock
0.029,0.01,0.027,0.012,0.008,0.066,0.6346153846153846,Soft Rock
0.057,0.024,0.064,0.023,0.016,0.145,0.58,Soft Rock
0.045,0.024,0.053,0.054,0.015,0.122,0.5147679324894515,Soft Rock
0.038,0.011,0.047,0.044,0.027,0.096,0.47058823529411764,Soft Rock
0.021,0.014,0.03,0.027,0.01,0.065,0.45774647887323944,Soft Rock
0.024,0.007,0.05,0.045,0.01,0.081,0.4764705882352941,Soft Rock
0.025,0.012,0.031,0.016,0.008,0.068,0.5190839694656488,Soft Rock
0.087,0.032,0.058,0.058,0.031,0.177,0.6103448275862069,Soft Rock
0.031,0.008,0.037,0.032,0.02,0.076,0.475,Soft Rock
0.028,0.009,0.033,0.025,0.016,0.07,0.48951048951048953,Soft Rock
0.033,0.026,0.039,0.036,0.012,0.098,0.532608695652174,Soft Rock
0.033,0.006,0.038,0.05,0.016,0.077,0.39896373056994816,Soft Rock
0.078,0.063,0.087,0.067,0.041,0.228,0.57,Soft Rock
0.04,0.019,0.055,0.042,0.018,0.114,0.5066666666666667,Soft Rock
0.033,0.005,0.031,0.02,0.017,0.069,0.4825174825174825,Soft Rock
0.02,0.014,0.029,0.023,0.012,0.063,0.4846153846153846,Soft Rock
0.033,0.013,0.047,0.03,0.005,0.093,0.6595744680851063,Soft Rock
0.024,0.018,0.033,0.032,0.001,0.075,0.539568345323741,Soft Rock
0.055,0.029,0.054,0.038,0.029,0.138,0.5369649805447471,Soft Rock
0.054,0.022,0.045,0.052,0.014,0.121,0.5,Soft Rock
0.034,0.014,0.037,0.021,0.009,0.085,0.5483870967741935,Soft Rock
0.026,0.007,0.034,0.028,0.012,0.067,0.5403225806451613,Soft Rock
0.044,0.008,0.052,0.054,0.024,0.104,0.4444444444444444,Soft Rock
0.05,0.022,0.078,0.05,0.024,0.15,0.5639097744360902,Soft Rock
0.039,0.015,0.042,0.051,0.016,0.096,0.46153846153846156,Soft Rock
0.044,0.022,0.052,0.057,0.002,0.118,0.48559670781893005,Soft Rock
0.037,0.01,0.055,0.066,0.019,0.102,0.4766355140186916,Soft Rock
0.021,0.019,0.034,0.024,0.003,0.074,0.4774193548387097,Soft Rock
0.027,0.009,0.039,0.04,0.011,0.075,0.4437869822485207,Soft Rock
0.032,0.021,0.058,0.058,0.024,0.111,0.4605809128630705,Soft Rock
0.038,0.036,0.056,0.026,0.009,0.13,0.5579399141630901,Soft Rock
0.03,0.023,0.061,0.034,0.022,0.114,0.4810126582278481,Soft Rock
0.042,0.018,0.045,0.028,0.011,0.105,0.5121951219512195,Soft Rock
0.048,0.036,0.082,0.058,0.022,0.166,0.5533333333333333,Soft Rock
0.026,0.014,0.03,0.03,0.021,0.07,0.4605263157894737,Soft Rock
0.054,0.014,0.062,0.033,0.024,0.13,0.5019305019305019,Soft Rock
0.025,0.022,0.032,0.015,0.008,0.079,0.5524475524475524,Soft Rock
0.046,0.017,0.071,0.067,0.01,0.134,0.5075757575757576,Soft Rock
0.027,0.012,0.031,0.02,0.015,0.07,0.5035971223021583,Soft Rock
0.034,0.007,0.047,0.032,0.016,0.088,0.5534591194968553,Soft Rock
0.054,0.014,0.072,0.089,0.036,0.14,0.39886039886039887,Soft Rock
0.013,0.008,0.03,0.023,0.005,0.051,0.49514563106796117,Soft Rock
0.03,0.009,0.033,0.015,0.004,0.072,0.6101694915254238,Soft Rock
0.029,0.014,0.05,0.053,0.017,0.093,0.4603960396039604,Soft Rock
0.046,0.028,0.05,0.035,0.024,0.124,0.5486725663716814,Soft Rock
0.037,0.013,0.027,0.022,0.015,0.077,0.506578947368421,Soft Rock
0.027,0.011,0.06,0.048,0.008,0.098,0.48514851485148514,Soft Rock
0.03,0.021,0.04,0.04,0.011,0.091,0.47150259067357514,Soft Rock
0.023,0.007,0.043,0.029,0.005,0.073,0.5104895104895105,Soft Rock
0.038,0.014,0.059,0.045,0.018,0.111,0.5091743119266054,Soft Rock
0.065,0.015,0.043,0.036,0.012,0.123,0.4823529411764706,Soft Rock
0.025,0.009,0.038,0.036,0.01,0.072,0.4897959183673469,Soft Rock
0.023,0.005,0.026,0.024,0.01,0.054,0.4576271186440678,Soft Rock
0.028,0.016,0.032,0.036,0.013,0.076,0.4691358024691358,Soft Rock
0.058,0.015,0.052,0.039,0.022,0.125,0.6218905472636815,Soft Rock
0.049,0.022,0.039,0.029,0.011,0.11,0.5314009661835749,Soft Rock
0.028,0.015,0.035,0.034,0.01,0.078,0.5342465753424658,Soft Rock
0.043,0.008,0.046,0.031,0.009,0.097,0.5271739130434783,Soft Rock
0.03,0.031,0.028,0.016,0.018,0.089,0.5426829268292683,Soft Rock
0.043,0.015,0.039,0.045,0.024,0.097,0.49238578680203043,Soft Rock
0.015,0.018,0.038,0.03,0.003,0.071,0.5966386554621849,Soft Rock
0.044,0.031,0.064,0.046,0.017,0.139,0.5515873015873016,Soft Rock
0.029,0.005,0.035,0.043,0.007,0.069,0.44516129032258067,Soft Rock
0.052,0.035,0.099,0.035,0.011,0.186,0.40789473684210525,Soft Rock
0.04,0.019,0.025,0.024,0.037,0.084,0.47191011235955055,Soft Rock
0.059,0.015,0.059,0.059,0.052,0.133,0.4570446735395189,Soft Rock
0.082,0.032,0.134,0.109,0.047,0.248,0.5166666666666667,Soft Rock
0.037,0.015,0.048,0.037,0.02,0.1,0.5235602094240838,Soft Rock
0.039,0.019,0.092,0.05,0.019,0.15,0.5576208178438662,Soft Rock
0.034,0.009,0.032,0.025,0.012,0.075,0.5,Soft Rock
0.03,0.012,0.046,0.039,0.009,0.088,0.4583333333333333,Soft Rock
0.051,0.036,0.047,0.043,0.012,0.134,0.5173745173745173,Soft Rock
0.059,0.015,0.036,0.024,0.019,0.11,0.5789473684210527,Soft Rock
0.037,0.018,0.032,0.031,0.012,0.087,0.4860335195530726,Soft Rock
0.043,0.012,0.043,0.043,0.011,0.098,0.4803921568627451,Soft Rock
0.035,0.009,0.039,0.03,0.015,0.083,0.48823529411764705,Soft Rock
0.042,0.014,0.039,0.052,0.017,0.095,0.45023696682464454,Soft Rock
0.037,0.01,0.056,0.032,0.009,0.103,0.6477987421383647,Soft Rock
0.043,0.018,0.062,0.058,0.014,0.123,0.5234042553191489,Soft Rock
0.026,0.015,0.041,0.024,0.011,0.082,0.6612903225806451,Soft Rock
0.053,0.018,0.063,0.04,0.031,0.134,0.48727272727272725,Soft Rock
0.037,0.015,0.025,0.029,0.019,0.077,0.4967741935483871,Soft Rock
0.297,0.104,0.299,0.23,0.167,0.7,0.5714285714285714,Soft Rock
0.02,0.004,0.02,0.027,0.015,0.044,0.34108527131782945,Soft Rock
0.042,0.013,0.041,0.026,0.017,0.096,0.5106382978723404,Soft Rock
0.025,0.008,0.047,0.035,0.012,0.08,0.49382716049382713,Soft Rock
0.052,0.015,0.034,0.023,0.02,0.101,0.5233160621761658,Soft Rock
0.022,0.012,0.034,0.02,0.009,0.068,0.49635036496350365,Soft Rock
0.035,0.017,0.026,0.014,0.019,0.078,0.5306122448979592,Soft Rock
0.032,0.017,0.017,0.016,0.005,0.066,0.5789473684210527,Soft Rock
0.025,0.015,0.04,0.032,0.014,0.08,0.47337278106508873,Soft Rock
0.023,0.018,0.029,0.032,0.004,0.07,0.5185185185185185,Soft Rock
0.037,0.014,0.041,0.035,0.019,0.092,0.4842105263157895,Soft Rock
0.012,0.01,0.035,0.026,0.004,0.057,0.5480769230769231,Soft Rock
0.027,0.007,0.032,0.04,0.019,0.066,0.39759036144578314,Soft Rock
0.048,0.023,0.053,0.05,0.004,0.124,0.5145228215767634,Soft Rock
0.018,0.01,0.032,0.017,0.015,0.06,0.47619047619047616,Soft Rock
0.045,0.016,0.034,0.03,0.021,0.095,0.5277777777777778,Soft Rock
0.027,0.011,0.037,0.024,0.017,0.075,0.46875,Soft Rock
0.028,0.027,0.062,0.042,0.009,0.117,0.5154185022026432,Soft Rock
0.048,0.026,0.052,0.036,0.023,0.126,0.4790874524714829,Soft Rock
0.021,0.008,0.04,0.047,0.007,0.069,0.43125,Soft Rock
0.034,0.009,0.032,0.023,0.009,0.075,0.5357142857142857,Soft Rock
0.065,0.04,0.092,0.049,0.03,0.197,0.5743440233236151,Soft Rock
0.038,0.029,0.04,0.043,0.017,0.107,0.5169082125603864,Soft Rock
0.054,0.03,0.066,0.04,0.013,0.15,0.5208333333333334,Soft Rock
0.045,0.014,0.047,0.048,0.016,0.106,0.4774774774774775,Soft Rock
0.046,0.028,0.041,0.048,0.014,0.115,0.46184738955823296,Soft Rock
0.025,0.005,0.029,0.028,0.018,0.059,0.4154929577464789,Soft Rock
0.07,0.017,0.058,0.045,0.04,0.145,0.4503105590062112,Soft Rock
0.03,0.01,0.046,0.049,0.011,0.086,0.45989304812834225,Soft Rock
0.027,0.012,0.046,0.053,0.017,0.085,0.4336734693877551,Soft Rock
0.049,0.011,0.081,0.074,0.028,0.141,0.4325153374233129,Soft Rock
0.043,0.016,0.047,0.048,0.022,0.106,0.4491525423728814,Soft Rock
0.053,0.031,0.045,0.021,0.012,0.129,0.5863636363636363,Soft Rock
0.022,0.004,0.021,0.013,0.011,0.047,0.4563106796116505,Soft Rock
0.015,0.017,0.026,0.021,0.01,0.058,0.47540983606557374,Soft Rock
0.046,0.009,0.036,0.03,0.019,0.091,0.48404255319148937,Soft Rock
0.013,0.012,0.04,0.024,0.012,0.065,0.5416666666666666,Soft Rock
0.032,0.015,0.024,0.014,0.022,0.071,0.5182481751824818,Soft Rock
0.029,0.01,0.04,0.026,0.014,0.079,0.5231788079470199,Soft Rock
0.029,0.011,0.033,0.035,0.007,0.073,0.5140845070422535,Soft Rock
0.032,0.018,0.033,0.025,0.009,0.083,0.5123456790123457,Soft Rock
0.036,0.021,0.058,0.05,0.013,0.115,0.49145299145299143,Soft Rock
0.04,0.017,0.047,0.029,0.027,0.104,0.5226130653266332,Soft Rock
0.025,0.018,0.052,0.04,0.008,0.095,0.5277777777777778,Soft Rock
0.034,0.01,0.035,0.029,0.015,0.079,0.47023809523809523,Soft Rock
0.053,0.02,0.044,0.04,0.018,0.117,0.5176991150442478,Soft Rock
0.036,0.027,0.039,0.033,0.021,0.102,0.5454545454545454,Soft Rock
0.039,0.04,0.066,0.065,0.025,0.145,0.4965753424657534,Soft Rock
0.034,0.013,0.058,0.057,0.018,0.105,0.4393305439330544,Soft Rock
0.024,0.011,0.061,0.035,0.01,0.096,0.5714285714285714,Soft Rock
0.033,0.021,0.05,0.04,0.013,0.104,0.5098039215686274,Soft Rock
0.036,0.02,0.049,0.048,0.013,0.105,0.5147058823529411,Soft Rock
0.025,0.012,0.022,0.028,0.012,0.059,0.4645669291338583,Soft Rock
0.033,0.009,0.026,0.035,0.016,0.068,0.4358974358974359,Soft Rock
0.06,0.023,0.071,0.072,0.019,0.154,0.47384615384615386,Soft Rock
0.025,0.007,0.034,0.024,0.011,0.066,0.48175182481751827,Soft Rock
0.038,0.016,0.054,0.057,0.011,0.108,0.4864864864864865,Soft Rock
0.027,0.006,0.035,0.044,0.009,0.068,0.41975308641975306,Soft Rock
0.034,0.017,0.033,0.023,0.018,0.084,0.5121951219512195,Soft Rock
0.021,0.022,0.046,0.043,0.005,0.089,0.5056818181818182,Soft Rock
0.024,0.009,0.028,0.021,0.014,0.061,0.44525547445255476,Soft Rock
0.044,0.006,0.047,0.036,0.02,0.097,0.470873786407767,Soft Rock
0.043,0.012,0.052,0.051,0.023,0.107,0.481981981981982,Soft Rock
0.049,0.008,0.061,0.052,0.035,0.118,0.44866920152091255,Soft Rock
0.028,0.016,0.049,0.046,0.012,0.093,0.5138121546961326,Soft Rock
0.038,0.017,0.044,0.038,0.014,0.099,0.495,Soft Rock
0.036,0.016,0.049,0.051,0.009,0.101,0.48325358851674644,Soft Rock
0.033,0.018,0.047,0.03,0.018,0.098,0.5240641711229946,Soft Rock
0.036,0.008,0.034,0.022,0.018,0.078,0.47560975609756095,Soft Rock
0.036,0.014,0.048,0.034,0.025,0.098,0.48756218905472637,Soft Rock
0.032,0.008,0.04,0.029,0.008,0.08,0.5263157894736842,Soft Rock
0.041,0.021,0.065,0.063,0.02,0.127,0.5336134453781513,Soft Rock
0.031,0.016,0.038,0.017,0.022,0.085,0.5279503105590062,Soft Rock
0.042,0.017,0.05,0.06,0.021,0.109,0.4308300395256917,Soft Rock
0.025,0.006,0.031,0.015,0.009,0.062,0.5299145299145299,Soft Rock
0.019,0.015,0.027,0.029,0.008,0.061,0.5258620689655172,Soft Rock
0.072,0.023,0.054,0.037,0.034,0.149,0.4885245901639344,Soft Rock
0.026,0.014,0.015,0.006,0.009,0.055,0.5045871559633027,Soft Rock
0.073,0.022,0.056,0.044,0.015,0.151,0.5136054421768708,Soft Rock
0.027,0.002,0.017,0.015,0.001,0.046,0.48936170212765956,Soft Rock
0.03,0.012,0.032,0.043,0.019,0.074,0.37373737373737376,Soft Rock
0.034,0.01,0.023,0.017,0.017,0.067,0.49264705882352944,Soft Rock
0.046,0.023,0.064,0.054,0.034,0.133,0.4586206896551724,Soft Rock
0.055,0.026,0.06,0.067,0.014,0.141,0.4563106796116505,Soft Rock
0.028,0.015,0.05,0.043,0.003,0.093,0.6158940397350994,Soft Rock
0.053,0.011,0.025,0.022,0.032,0.089,0.4587628865979381,Soft Rock
0.04,0.015,0.042,0.026,0.022,0.097,0.485,Soft Rock
0.032,0.01,0.027,0.028,0.025,0.069,0.46,Soft Rock
0.032,0.02,0.048,0.025,0.005,0.1,0.6369426751592356,Soft Rock
0.048,0.024,0.038,0.03,0.019,0.11,0.5092592592592593,Soft Rock
0.021,0.009,0.05,0.056,0.007,0.08,0.43243243243243246,Soft Rock
0.05,0.015,0.062,0.046,0.007,0.127,0.5,Soft Rock
0.042,0.015,0.034,0.027,0.017,0.091,0.48663101604278075,Soft Rock
0.058,0.034,0.078,0.058,0.026,0.17,0.5483870967741935,Soft Rock
0.071,0.026,0.11,0.084,0.02,0.207,0.5073529411764706,Soft Rock
0.037,0.011,0.027,0.019,0.016,0.075,0.5136986301369864,Soft Rock
0.024,0.014,0.027,0.028,0.007,0.065,0.48148148148148145,Soft Rock
0.036,0.009,0.03,0.031,0.017,0.075,0.4934210526315789,Soft Rock
0.036,0.01,0.044,0.037,0.01,0.09,0.4838709677419355,Soft Rock
0.034,0.028,0.047,0.059,0.017,0.109,0.4658119658119658,Soft Rock
0.021,0.013,0.045,0.03,0.004,0.079,0.5231788079470199,Soft Rock
0.058,0.026,0.085,0.072,0.024,0.169,0.5075075075075075,Soft Rock
0.047,0.011,0.041,0.059,0.024,0.099,0.4057377049180328,Soft Rock
0.05,0.018,0.063,0.058,0.019,0.131,0.48161764705882354,Soft Rock
0.017,0.004,0.031,0.02,0.006,0.052,0.4406779661016949,Soft Rock
0.018,0.011,0.039,0.039,0.001,0.068,0.4892086330935252,Soft Rock
0.027,0.01,0.034,0.032,0.017,0.071,0.44936708860759494,Soft Rock
0.051,0.016,0.049,0.043,0.022,0.116,0.47540983606557374,Soft Rock
0.042,0.025,0.041,0.052,0.006,0.108,0.44813278008298757,Soft Rock
0.028,0.012,0.029,0.022,0.007,0.069,0.4825174825174825,Soft Rock
0.025,0.005,0.036,0.022,0.01,0.066,0.5116279069767442,Soft Rock
0.031,0.011,0.049,0.046,0.007,0.091,0.5229885057471264,Soft Rock
0.052,0.041,0.066,0.043,0.017,0.159,0.5482758620689655,Soft Rock
0.043,0.01,0.058,0.043,0.019,0.111,0.4889867841409692,Soft Rock
0.013,0.016,0.033,0.024,0.004,0.062,0.5210084033613446,Soft Rock
0.018,0.012,0.027,0.02,0.014,0.057,0.5,Soft Rock
0.023,0.01,0.025,0.029,0.011,0.058,0.44274809160305345,Soft Rock
0.042,0.016,0.045,0.034,0.018,0.103,0.533678756476684,Soft Rock
0.095,0.028,0.1,0.055,0.026,0.223,0.565989847715736,Soft Rock
0.02,0.012,0.044,0.025,0.014,0.076,0.49673202614379086,Soft Rock
0.038,0.017,0.03,0.032,0.031,0.085,0.45698924731182794,Soft Rock
0.053,0.019,0.054,0.029,0.017,0.126,0.5271966527196653,Soft Rock
0.048,0.031,0.069,0.045,0.022,0.148,0.5648854961832062,Soft Rock
0.021,0.006,0.022,0.022,0.015,0.049,0.4336283185840708,Soft Rock
0.03,0.017,0.044,0.033,0.017,0.091,0.5027624309392266,Soft Rock
0.056,0.016,0.058,0.066,0.022,0.13,0.45936395759717313,Soft Rock
0.022,0.011,0.042,0.044,0.008,0.075,0.4437869822485207,Soft Rock
0.023,0.013,0.022,0.021,0.012,0.058,0.47540983606557374,Soft Rock
0.03,0.009,0.046,0.044,0.007,0.085,0.5120481927710844,Soft Rock
0.03,0.018,0.038,0.034,0.009,0.086,0.46994535519125685,Soft Rock
0.022,0.01,0.027,0.024,0.007,0.059,0.5042735042735043,Soft Rock
0.062,0.032,0.097,0.076,0.026,0.191,0.5987460815047022,Soft Rock
0.037,0.013,0.031,0.015,0.017,0.081,0.5328947368421053,Soft Rock
0.034,0.01,0.036,0.028,0.01,0.08,0.5031446540880503,Soft Rock
0.055,0.015,0.065,0.054,0.017,0.135,0.5555555555555556,Soft Rock
0.027,0.019,0.029,0.012,0.013,0.075,0.487012987012987,Soft Rock
0.022,0.009,0.032,0.027,0.007,0.063,0.48091603053435117,Soft Rock
0.033,0.009,0.035,0.029,0.011,0.077,0.46107784431137727,Soft Rock
0.025,0.017,0.049,0.038,0.008,0.091,0.5112359550561798,Soft Rock
0.028,0.017,0.033,0.028,0.02,0.078,0.5032258064516129,Soft Rock
0.024,0.013,0.021,0.025,0.019,0.058,0.4461538461538462,Soft Rock
0.032,0.015,0.021,0.024,0.011,0.068,0.4892086330935252,Soft Rock
0.023,0.005,0.031,0.026,0.028,0.059,0.3597560975609756,Soft Rock
0.023,0.017,0.038,0.022,0.009,0.078,0.624,Soft Rock
0.032,0.01,0.051,0.033,0.004,0.093,0.5375722543352601,Soft Rock
0.033,0.024,0.056,0.029,0.013,0.113,0.5736040609137056,Soft Rock
0.039,0.015,0.064,0.052,0.012,0.118,0.5,Soft Rock
0.05,0.018,0.06,0.063,0.024,0.128,0.48854961832061067,Soft Rock
0.025,0.006,0.021,0.017,0.009,0.052,0.46846846846846846,Soft Rock
0.038,0.019,0.043,0.038,0.009,0.1,0.5405405405405406,Soft Rock
0.044,0.011,0.039,0.013,0.006,0.094,0.6351351351351351,Soft Rock
0.018,0.007,0.025,0.027,0.003,0.05,0.5,Soft Rock
0.031,0.01,0.045,0.038,0.009,0.086,0.589041095890411,Soft Rock
0.029,0.018,0.048,0.049,0.015,0.095,0.472636815920398,Soft Rock
0.036,0.019,0.026,0.017,0.009,0.081,0.49390243902439024,Soft Rock
0.031,0.011,0.037,0.019,0.007,0.079,0.5563380281690141,Soft Rock
0.024,0.008,0.027,0.026,0.008,0.059,0.4609375,Soft Rock
0.052,0.013,0.031,0.035,0.008,0.096,0.49740932642487046,Soft Rock
0.019,0.016,0.028,0.036,0.005,0.063,0.5,Soft Rock
0.033,0.016,0.05,0.017,0.025,0.099,0.55,Soft Rock
0.069,0.031,0.135,0.085,0.022,0.235,0.5465116279069767,Soft Rock
0.044,0.011,0.044,0.05,0.019,0.099,0.4669811320754717,Soft Rock
0.025,0.008,0.036,0.023,0.009,0.069,0.4928571428571429,Soft Rock
0.037,0.012,0.052,0.032,0.014,0.101,0.5459459459459459,Soft Rock
0.02,0.013,0.031,0.024,0.01,0.064,0.4740740740740741,Soft Rock
0.034,0.033,0.09,0.04,0.011,0.157,0.5836431226765799,Soft Rock
0.023,0.006,0.03,0.024,0.016,0.059,0.427536231884058,Soft Rock
0.02,0.005,0.023,0.024,0.008,0.048,0.46153846153846156,Soft Rock
0.021,0.015,0.047,0.028,0.008,0.083,0.5570469798657718,Soft Rock
0.028,0.007,0.027,0.014,0.009,0.062,0.484375,Soft Rock
0.039,0.006,0.06,0.034,0.007,0.105,0.5023923444976076,Soft Rock
0.079,0.022,0.069,0.068,0.032,0.17,0.49707602339181284,Soft Rock
0.024,0.017,0.023,0.018,0.016,0.064,0.47058823529411764,Soft Rock
0.023,0.017,0.04,0.026,0.007,0.08,0.5797101449275363,Soft Rock
0.029,0.007,0.033,0.026,0.007,0.069,0.5609756097560976,Soft Rock
0.031,0.01,0.055,0.022,0.025,0.096,0.6857142857142857,Soft Rock
0.023,0.015,0.037,0.035,0.012,0.075,0.5067567567567568,Soft Rock
0.027,0.007,0.046,0.04,0.012,0.08,0.4968944099378882,Soft Rock
0.028,0.008,0.031,0.021,0.014,0.067,0.4589041095890411,Soft Rock
0.029,0.02,0.042,0.041,0.01,0.091,0.4666666666666667,Soft Rock
0.031,0.011,0.023,0.027,0.017,0.065,0.49242424242424243,Soft Rock
0.036,0.012,0.04,0.033,0.021,0.088,0.5,Soft Rock
0.028,0.013,0.048,0.047,0.006,0.089,0.5,Soft Rock
0.026,0.009,0.019,0.012,0.009,0.054,0.5046728971962616,Soft Rock
0.036,0.003,0.025,0.02,0.017,0.064,0.48484848484848486,Soft Rock
0.019,0.009,0.031,0.017,0.01,0.059,0.5412844036697247,Soft Rock
0.035,0.005,0.022,0.014,0.019,0.062,0.512396694214876,Soft Rock
0.028,0.013,0.034,0.031,0.007,0.075,0.5172413793103449,Soft Rock
0.022,0.007,0.031,0.02,0.012,0.06,0.47244094488188976,Soft Rock
0.038,0.011,0.038,0.037,0.013,0.087,0.45077720207253885,Soft Rock
0.013,0.005,0.027,0.034,0.009,0.045,0.3813559322033898,Soft Rock
0.032,0.029,0.052,0.057,0.021,0.113,0.45934959349593496,Soft Rock
0.021,0.019,0.053,0.057,0.01,0.093,0.41333333333333333,Soft Rock
0.036,0.014,0.057,0.042,0.025,0.107,0.5095238095238095,Soft Rock
0.032,0.037,0.044,0.045,0.012,0.113,0.48917748917748916,Soft Rock
0.025,0.011,0.029,0.021,0.01,0.065,0.5158730158730159,Soft Rock
0.03,0.007,0.037,0.035,0.011,0.074,0.5103448275862069,Soft Rock
0.048,0.015,0.073,0.075,0.031,0.136,0.4657534246575342,Soft Rock
0.03,0.017,0.043,0.033,0.031,0.09,0.44554455445544555,Soft Rock
0.082,0.03,0.064,0.047,0.045,0.176,0.4888888888888889,Soft Rock
0.057,0.012,0.065,0.064,0.014,0.134,0.4589041095890411,Soft Rock
0.023,0.021,0.047,0.049,0.016,0.091,0.457286432160804,Soft Rock
0.024,0.011,0.046,0.049,0.011,0.081,0.47368421052631576,Soft Rock
0.027,0.014,0.062,0.027,0.018,0.103,0.5478723404255319,Soft Rock
0.026,0.016,0.069,0.072,0.016,0.111,0.44223107569721115,Soft Rock
0.069,0.018,0.048,0.028,0.044,0.135,0.5113636363636364,Soft Rock
0.057,0.038,0.073,0.056,0.017,0.168,0.6153846153846154,Soft Rock
0.026,0.014,0.03,0.025,0.015,0.07,0.4794520547945205,Soft Rock
0.053,0.038,0.08,0.055,0.02,0.171,0.5570032573289903,Soft Rock
0.046,0.009,0.029,0.038,0.017,0.084,0.4827586206896552,Soft Rock
0.049,0.021,0.098,0.089,0.006,0.168,0.49851632047477745,Soft Rock
