IncidenceVerbs,IncidenceAdj,IncidenceNouns,IncidenceCon,IncidencePron,ContentIncidence,ContentDiversity,label
0.035,0.011,0.05,0.054,0.018,0.096,0.4067796610169492,Pop Rock
0.032,0.006,0.025,0.037,0.011,0.063,0.45985401459854014,Pop Rock
0.044,0.017,0.064,0.043,0.021,0.125,0.5980861244019139,Pop Rock
0.047,0.016,0.059,0.028,0.03,0.122,0.6069651741293532,Pop Rock
0.037,0.014,0.035,0.028,0.013,0.086,0.5308641975308642,Pop Rock
0.019,0.018,0.035,0.028,0.005,0.072,0.48,Pop Rock
0.046,0.016,0.038,0.026,0.015,0.1,0.5208333333333334,Pop Rock
0.05,0.009,0.054,0.05,0.023,0.113,0.46502057613168724,Pop Rock
0.088,0.026,0.096,0.064,0.043,0.21,0.6306306306306306,Pop Rock
0.042,0.022,0.046,0.041,0.014,0.11,0.5555555555555556,Pop Rock
0.021,0.016,0.025,0.021,0.01,0.062,0.47692307692307695,Pop Rock
0.061,0.013,0.051,0.039,0.014,0.125,0.5681818181818182,Pop Rock
0.037,0.008,0.04,0.036,0.011,0.085,0.46195652173913043,Pop Rock
0.022,0.01,0.023,0.02,0.01,0.055,0.49107142857142855,Pop Rock
0.055,0.019,0.048,0.036,0.017,0.122,0.49193548387096775,Pop Rock
0.042,0.021,0.066,0.062,0.024,0.129,0.4795539033457249,Pop Rock
0.031,0.012,0.056,0.037,0.011,0.099,0.5210526315789473,Pop Rock
0.017,0.007,0.025,0.025,0.011,0.049,0.3712121212121212,Pop Rock
0.041,0.011,0.048,0.033,0.009,0.1,0.5235602094240838,Pop Rock
0.031,0.011,0.032,0.019,0.012,0.074,0.4805194805194805,Pop Rock
0.045,0.007,0.04,0.028,0.012,0.092,0.5054945054945055,Pop Rock
0.026,0.013,0.043,0.038,0.016,0.082,0.44808743169398907,Pop Rock
0.036,0.02,0.049,0.049,0.013,0.105,0.5,Pop Rock
0.036,0.006,0.023,0.012,0.014,0.065,0.48148148148148145,Pop Rock
0.03,0.006,0.045,0.046,0.011,0.081,0.44021739130434784,Pop Rock
0.024,0.01,0.032,0.026,0.011,0.066,0.46808510638297873,Pop Rock
0.02,0.013,0.034,0.036,0.004,0.067,0.48201438848920863,Pop Rock
0.034,0.017,0.037,0.034,0.008,0.088,0.5146198830409356,Pop Rock
0.061,0.027,0.05,0.015,0.03,0.138,0.549800796812749,Pop Rock
0.026,0.011,0.043,0.031,0.011,0.08,0.46511627906976744,Pop Rock
0.034,0.026,0.049,0.044,0.014,0.109,0.459915611814346,Pop Rock
0.046,0.017,0.052,0.055,0.019,0.115,0.46,Pop Rock
0.045,0.019,0.052,0.057,0.018,0.116,0.46774193548387094,Pop Rock
0.126,0.042,0.139,0.115,0.08,0.307,0.492776886035313,Pop Rock
0.037,0.026,0.047,0.036,0.017,0.11,0.55,Pop Rock
0.038,0.027,0.051,0.038,0.017,0.116,0.5550239234449761,Pop Rock
0.025,0.018,0.045,0.038,0.009,0.088,0.47058823529411764,Pop Rock
0.047,0.03,0.055,0.06,0.021,0.132,0.4583333333333333,Pop Rock
0.039,0.032,0.075,0.057,0.017,0.146,0.5367647058823529,Pop Rock
0.04,0.019,0.061,0.067,0.017,0.12,0.4979253112033195,Pop Rock
0.02,0.006,0.03,0.02,0.008,0.056,0.5185185185185185,Pop Rock
0.041,0.016,0.031,0.029,0.021,0.088,0.4782608695652174,Pop Rock
0.071,0.023,0.082,0.067,0.026,0.176,0.5945945945945946,Pop Rock
0.075,0.02,0.055,0.031,0.026,0.15,0.5474452554744526,Pop Rock
0.017,0.024,0.034,0.03,0.001,0.075,0.47770700636942676,Pop Rock
0.014,0.012,0.035,0.029,0.003,0.061,0.44525547445255476,Pop Rock
0.02,0.017,0.048,0.05,0.013,0.085,0.4594594594594595,Pop Rock
0.024,0.019,0.06,0.057,0.013,0.103,0.4951923076923077,Pop Rock
0.034,0.011,0.054,0.052,0.016,0.099,0.5294117647058824,Pop Rock
0.029,0.016,0.023,0.03,0.014,0.068,0.49635036496350365,Pop Rock
0.042,0.017,0.062,0.056,0.02,0.121,0.45149253731343286,Pop Rock
0.027,0.007,0.038,0.029,0.019,0.072,0.46153846153846156,Pop Rock
0.027,0.007,0.039,0.029,0.019,0.073,0.46794871794871795,Pop Rock
0.071,0.033,0.066,0.064,0.023,0.17,0.4696132596685083,Pop Rock
0.023,0.012,0.035,0.031,0.006,0.07,0.49295774647887325,Pop Rock
0.047,0.021,0.069,0.052,0.022,0.137,0.5055350553505535,Pop Rock
0.031,0.016,0.037,0.039,0.009,0.084,0.4883720930232558,Pop Rock
0.032,0.012,0.046,0.024,0.02,0.09,0.5027932960893855,Pop Rock
0.032,0.008,0.027,0.035,0.011,0.067,0.44966442953020136,Pop Rock
0.07,0.041,0.111,0.108,0.027,0.222,0.5045454545454545,Pop Rock
0.075,0.019,0.064,0.047,0.02,0.158,0.5543859649122806,Pop Rock
0.043,0.016,0.054,0.051,0.022,0.113,0.4296577946768061,Pop Rock
0.033,0.017,0.034,0.014,0.015,0.084,0.5675675675675675,Pop Rock
0.033,0.011,0.03,0.035,0.011,0.074,0.4539877300613497,Pop Rock
0.028,0.015,0.013,0.012,0.015,0.056,0.4628099173553719,Pop Rock
0.031,0.018,0.043,0.029,0.016,0.092,0.5054945054945055,Pop Rock
0.031,0.018,0.043,0.029,0.016,0.092,0.5054945054945055,Pop Rock
0.078,0.024,0.086,0.066,0.019,0.188,0.5136612021857924,Pop Rock
0.068,0.025,0.081,0.084,0.036,0.174,0.46524064171123,Pop Rock
0.044,0.021,0.053,0.027,0.017,0.118,0.686046511627907,Pop Rock
0.036,0.02,0.046,0.035,0.019,0.102,0.6181818181818182,Pop Rock
0.059,0.015,0.032,0.021,0.031,0.106,0.4472573839662447,Pop Rock
0.03,0.016,0.045,0.036,0.012,0.091,0.4739583333333333,Pop Rock
0.055,0.023,0.055,0.047,0.015,0.133,0.46830985915492956,Pop Rock
0.023,0.008,0.019,0.013,0.009,0.05,0.49504950495049505,Pop Rock
0.059,0.014,0.035,0.031,0.03,0.108,0.4778761061946903,Pop Rock
0.029,0.012,0.033,0.018,0.013,0.074,0.6218487394957983,Pop Rock
0.047,0.024,0.055,0.049,0.049,0.126,0.45323741007194246,Pop Rock
0.03,0.006,0.037,0.033,0.018,0.073,0.5407407407407407,Pop Rock
0.031,0.018,0.054,0.034,0.016,0.103,0.4975845410628019,Pop Rock
0.066,0.025,0.064,0.054,0.026,0.155,0.5938697318007663,Pop Rock
0.041,0.021,0.041,0.039,0.025,0.103,0.4835680751173709,Pop Rock
0.048,0.014,0.044,0.036,0.022,0.106,0.49765258215962443,Pop Rock
0.021,0.01,0.029,0.021,0.013,0.06,0.46875,Pop Rock
0.075,0.011,0.048,0.047,0.033,0.134,0.48201438848920863,Pop Rock
0.054,0.009,0.057,0.038,0.042,0.12,0.4878048780487805,Pop Rock
0.027,0.016,0.033,0.021,0.006,0.076,0.5507246376811594,Pop Rock
0.027,0.008,0.037,0.035,0.012,0.072,0.4585987261146497,Pop Rock
0.018,0.008,0.045,0.031,0.007,0.071,0.4797297297297297,Pop Rock
0.056,0.021,0.048,0.041,0.034,0.125,0.4752851711026616,Pop Rock
0.034,0.017,0.038,0.03,0.019,0.089,0.5056818181818182,Pop Rock
0.05,0.028,0.065,0.044,0.023,0.143,0.5181159420289855,Tecnopop
0.041,0.021,0.063,0.041,0.018,0.125,0.5230125523012552,Tecnopop
0.063,0.032,0.083,0.056,0.023,0.178,0.5377643504531722,Tecnopop
0.027,0.018,0.036,0.025,0.019,0.081,0.46285714285714286,Tecnopop
0.057,0.023,0.115,0.056,0.039,0.195,0.7065217391304348,Tecnopop
0.05,0.043,0.083,0.022,0.012,0.176,0.49162011173184356,Tecnopop
0.1,0.034,0.089,0.059,0.056,0.223,0.49445676274944567,Tecnopop
0.068,0.045,0.141,0.05,0.027,0.254,0.79375,Tecnopop
0.018,0.001,0.05,0.039,0.012,0.069,0.46,Tecnopop
0.03,0.008,0.06,0.013,0.024,0.098,0.547486033519553,Tecnopop
0.111,0.041,0.09,0.043,0.074,0.242,0.5116279069767442,Tecnopop
0.049,0.016,0.041,0.016,0.004,0.106,0.6347305389221557,Tecnopop
0.021,0.011,0.024,0.018,0.009,0.056,0.5544554455445545,Tecnopop
0.051,0.018,0.069,0.028,0.047,0.138,0.6666666666666666,Tecnopop
0.072,0.038,0.099,0.045,0.029,0.209,0.5414507772020726,Tecnopop
0.11,0.02,0.082,0.052,0.064,0.212,0.48072562358276644,Tecnopop
0.046,0.011,0.037,0.029,0.024,0.094,0.47715736040609136,Pop Rock
0.05,0.016,0.034,0.011,0.013,0.1,0.5347593582887701,Pop Rock
0.032,0.016,0.057,0.052,0.01,0.105,0.4976303317535545,Pop Rock
0.058,0.026,0.054,0.034,0.021,0.138,0.5036496350364964,Pop Rock
0.026,0.013,0.048,0.019,0.014,0.087,0.5058139534883721,Pop Rock
0.044,0.011,0.034,0.028,0.01,0.089,0.536144578313253,Pop Rock
0.05,0.011,0.05,0.013,0.018,0.111,0.5692307692307692,Pop Rock
0.045,0.014,0.049,0.033,0.025,0.108,0.4954128440366973,Pop Rock
0.038,0.016,0.026,0.006,0.02,0.08,0.5333333333333333,Pop Rock
0.029,0.004,0.027,0.017,0.017,0.06,0.4580152671755725,Pop Rock
0.036,0.015,0.051,0.037,0.02,0.102,0.4834123222748815,Pop Rock
0.036,0.022,0.066,0.058,0.008,0.124,0.5535714285714286,Pop Rock
0.013,0.003,0.027,0.022,0.004,0.043,0.39814814814814814,Pop Rock
0.031,0.016,0.055,0.046,0.006,0.102,0.5125628140703518,Pop Rock
0.045,0.016,0.053,0.033,0.024,0.114,0.5507246376811594,Pop Rock
0.028,0.009,0.021,0.021,0.012,0.058,0.46774193548387094,Pop Rock
0.039,0.011,0.044,0.034,0.034,0.094,0.47715736040609136,Pop Rock
0.04,0.017,0.067,0.051,0.013,0.124,0.5662100456621004,Pop Rock
0.045,0.012,0.042,0.032,0.02,0.099,0.4876847290640394,Pop Rock
0.031,0.019,0.034,0.034,0.012,0.084,0.4883720930232558,Pop Rock
0.061,0.019,0.053,0.036,0.026,0.133,0.525691699604743,Pop Rock
0.061,0.022,0.133,0.118,0.035,0.216,0.4853932584269663,Pop Rock
0.049,0.027,0.065,0.041,0.036,0.141,0.5949367088607594,Pop Rock
0.041,0.013,0.066,0.061,0.024,0.12,0.4411764705882353,Pop Rock
0.038,0.015,0.025,0.015,0.017,0.078,0.4875,Pop Rock
0.023,0.032,0.044,0.046,0.009,0.099,0.5823529411764706,Pop Rock
0.037,0.013,0.023,0.019,0.023,0.073,0.4269005847953216,Pop Rock
0.028,0.013,0.038,0.025,0.007,0.079,0.46745562130177515,Pop Rock
0.109,0.026,0.067,0.036,0.039,0.202,0.5329815303430079,Pop Rock
0.068,0.027,0.087,0.036,0.029,0.182,0.558282208588957,Pop Rock
0.061,0.046,0.082,0.037,0.022,0.189,0.6136363636363636,Pop Rock
0.086,0.035,0.08,0.092,0.026,0.201,0.4631336405529954,Pop Rock
0.071,0.026,0.046,0.026,0.026,0.143,0.4673202614379085,Pop Rock
0.024,0.012,0.028,0.017,0.011,0.064,0.48854961832061067,Pop Rock
0.051,0.023,0.071,0.053,0.032,0.145,0.5178571428571429,Pop Rock
0.038,0.02,0.028,0.021,0.01,0.086,0.5850340136054422,Pop Rock
0.034,0.003,0.038,0.021,0.017,0.075,0.5172413793103449,Pop Rock
0.065,0.011,0.094,0.093,0.037,0.17,0.43147208121827413,Pop Rock
0.033,0.014,0.037,0.032,0.014,0.084,0.525,Pop Rock
0.05,0.009,0.039,0.032,0.02,0.098,0.5077720207253886,Pop Rock
0.077,0.026,0.021,0.037,0.071,0.124,0.4189189189189189,Pop Rock
0.053,0.019,0.063,0.027,0.031,0.135,0.6221198156682027,Pop Rock
0.025,0.011,0.031,0.023,0.012,0.067,0.5775862068965517,Pop Rock
0.051,0.019,0.038,0.019,0.028,0.108,0.54,Pop Rock
0.042,0.031,0.057,0.048,0.005,0.13,0.5118110236220472,Pop Rock
0.075,0.025,0.069,0.059,0.03,0.169,0.49127906976744184,Pop Rock
0.015,0.004,0.021,0.019,0.012,0.04,0.38461538461538464,Pop Rock
0.035,0.038,0.043,0.023,0.011,0.116,0.5550239234449761,Pop Rock
0.041,0.012,0.024,0.023,0.015,0.077,0.5877862595419847,Pop Rock
0.036,0.022,0.038,0.02,0.025,0.096,0.49230769230769234,Pop Rock
0.031,0.008,0.03,0.021,0.022,0.069,0.46938775510204084,Pop Rock
0.054,0.013,0.04,0.032,0.032,0.107,0.4713656387665198,Pop Rock
0.063,0.047,0.049,0.032,0.012,0.159,0.5740072202166066,Pop Rock
0.055,0.036,0.056,0.037,0.033,0.147,0.5653846153846154,Pop Rock
0.026,0.014,0.056,0.041,0.01,0.096,0.5,Pop Rock
0.022,0.003,0.033,0.029,0.013,0.058,0.4461538461538462,Pop Rock
0.03,0.006,0.026,0.016,0.016,0.062,0.44285714285714284,Pop Rock
0.05,0.021,0.054,0.031,0.014,0.125,0.5,Pop Rock
0.024,0.017,0.027,0.03,0.01,0.068,0.4788732394366197,Pop Rock
0.041,0.016,0.034,0.029,0.013,0.091,0.5759493670886076,Pop Rock
0.032,0.026,0.067,0.058,0.004,0.125,0.49019607843137253,Pop Rock
0.021,0.006,0.036,0.022,0.014,0.063,0.4846153846153846,Pop Rock
0.04,0.021,0.031,0.035,0.002,0.092,0.5287356321839081,Pop Rock
0.026,0.01,0.06,0.038,0.012,0.096,0.6153846153846154,Pop Rock
0.026,0.011,0.042,0.032,0.022,0.079,0.4072164948453608,Pop Rock
0.091,0.024,0.104,0.079,0.062,0.219,0.4750542299349241,Pop Rock
0.051,0.02,0.059,0.046,0.035,0.13,0.44368600682593856,Pop Rock
0.035,0.019,0.048,0.061,0.018,0.102,0.43776824034334766,Pop Rock
0.017,0.01,0.042,0.023,0.008,0.069,0.5847457627118644,Pop Rock
0.022,0.012,0.031,0.014,0.009,0.065,0.48148148148148145,Pop Rock
0.055,0.013,0.04,0.029,0.029,0.108,0.5094339622641509,Pop Rock
0.01,0.008,0.108,0.001,0.0,0.126,1.008,Pop Rock
0.037,0.025,0.039,0.01,0.004,0.101,0.5738636363636364,Pop Rock
0.046,0.034,0.024,0.01,0.003,0.104,0.5977011494252874,Pop Rock
0.05,0.012,0.054,0.041,0.009,0.116,0.4915254237288136,Pop Rock
0.043,0.02,0.052,0.034,0.04,0.115,0.4811715481171548,Pop Rock
0.023,0.016,0.081,0.018,0.002,0.12,0.7017543859649122,Pop Rock
0.024,0.009,0.04,0.026,0.006,0.073,0.49324324324324326,Pop Rock
0.03,0.035,0.037,0.04,0.018,0.102,0.6035502958579881,Pop Rock
0.044,0.017,0.109,0.138,0.016,0.17,0.44155844155844154,Pop Rock
0.029,0.01,0.088,0.114,0.01,0.127,0.3956386292834891,Pop Rock
0.047,0.01,0.053,0.032,0.021,0.11,0.5699481865284974,Pop Rock
0.021,0.012,0.029,0.022,0.008,0.062,0.512396694214876,Pop Rock
0.059,0.025,0.049,0.012,0.021,0.133,0.6273584905660378,Pop Rock
0.032,0.011,0.028,0.031,0.017,0.071,0.44375,Pop Rock
0.08,0.028,0.074,0.056,0.034,0.182,0.457286432160804,Pop Rock
0.056,0.019,0.045,0.042,0.03,0.12,0.47808764940239046,Pop Rock
0.015,0.009,0.041,0.039,0.011,0.065,0.4676258992805755,Pop Rock
0.059,0.017,0.056,0.023,0.043,0.132,0.5096525096525096,Pop Rock
0.066,0.038,0.033,0.037,0.044,0.137,0.5546558704453441,Pop Rock
0.052,0.02,0.076,0.028,0.023,0.148,0.6491228070175439,Pop Rock
0.041,0.016,0.047,0.029,0.037,0.104,0.49760765550239233,Pop Rock
0.038,0.012,0.043,0.021,0.03,0.093,0.4793814432989691,Pop Rock
0.027,0.01,0.027,0.023,0.009,0.064,0.45714285714285713,Pop Rock
0.051,0.015,0.043,0.035,0.018,0.109,0.49099099099099097,Pop Rock
0.064,0.03,0.053,0.038,0.02,0.147,0.4966216216216216,Pop Rock
0.06,0.017,0.038,0.029,0.022,0.115,0.47520661157024796,Pop Rock
0.02,0.009,0.037,0.035,0.009,0.066,0.49624060150375937,Pop Rock
0.013,0.025,0.036,0.04,0.0,0.074,0.4327485380116959,Pop Rock
0.067,0.0,0.034,0.031,0.03,0.101,0.3782771535580524,Pop Rock
0.02,0.012,0.027,0.017,0.007,0.059,0.5784313725490197,Pop Rock
0.049,0.022,0.021,0.005,0.025,0.092,0.6764705882352942,Pop Rock
0.088,0.009,0.108,0.096,0.054,0.205,0.4427645788336933,Pop Rock
0.016,0.012,0.027,0.024,0.006,0.055,0.49107142857142855,Pop Rock
0.016,0.013,0.026,0.024,0.006,0.055,0.4954954954954955,Pop Rock
0.154,0.059,0.135,0.173,0.057,0.348,0.435,Pop Rock
0.035,0.006,0.029,0.018,0.018,0.07,0.4861111111111111,Pop Rock
0.072,0.021,0.074,0.056,0.014,0.167,0.5641891891891891,Pop Rock
0.026,0.01,0.033,0.012,0.009,0.069,0.5655737704918032,Pop Rock
0.047,0.018,0.039,0.045,0.013,0.104,0.4792626728110599,Pop Rock
0.025,0.004,0.031,0.022,0.013,0.06,0.5263157894736842,Pop Rock
0.021,0.013,0.027,0.021,0.005,0.061,0.5865384615384616,Pop Rock
0.035,0.02,0.033,0.016,0.006,0.088,0.5605095541401274,Pop Rock
0.035,0.022,0.024,0.018,0.022,0.081,0.49693251533742333,Pop Rock
0.021,0.017,0.042,0.028,0.007,0.08,0.5228758169934641,Pop Rock
0.037,0.018,0.069,0.05,0.019,0.124,0.5040650406504065,Pop Rock
0.086,0.015,0.09,0.076,0.016,0.191,0.5488505747126436,Pop Rock
0.053,0.008,0.052,0.044,0.047,0.113,0.5113122171945701,Pop Rock
0.047,0.022,0.066,0.042,0.022,0.135,0.52734375,Pop Rock
0.022,0.01,0.027,0.018,0.011,0.059,0.49166666666666664,Pop Rock
0.037,0.012,0.01,0.009,0.018,0.059,0.46825396825396826,Pop Rock
0.015,0.005,0.025,0.023,0.01,0.045,0.391304347826087,Pop Rock
0.033,0.012,0.036,0.011,0.011,0.081,0.6585365853658537,Pop Rock
0.035,0.024,0.047,0.048,0.015,0.106,0.452991452991453,Pop Rock
0.025,0.027,0.057,0.016,0.004,0.109,0.68125,Pop Rock
0.035,0.009,0.036,0.012,0.019,0.08,0.54421768707483,Pop Rock
0.041,0.017,0.033,0.019,0.025,0.091,0.48663101604278075,Pop Rock
0.063,0.02,0.041,0.049,0.027,0.124,0.4940239043824701,Pop Rock
0.045,0.017,0.036,0.014,0.012,0.098,0.5212765957446809,Pop Rock
0.029,0.016,0.039,0.022,0.01,0.084,0.5419354838709678,Pop Rock
0.047,0.014,0.046,0.03,0.02,0.107,0.5194174757281553,Pop Rock
0.049,0.015,0.117,0.108,0.03,0.181,0.4905149051490515,Pop Rock
0.054,0.027,0.094,0.053,0.04,0.175,0.45931758530183725,Pop Rock
0.049,0.029,0.094,0.057,0.036,0.172,0.46866485013623976,Pop Rock
0.032,0.028,0.045,0.023,0.01,0.105,0.5675675675675675,Pop Rock
0.039,0.035,0.046,0.024,0.01,0.12,0.6557377049180327,Pop Rock
0.014,0.007,0.029,0.015,0.004,0.05,0.4672897196261682,Pop Rock
0.023,0.012,0.043,0.039,0.013,0.078,0.43575418994413406,Pop Rock
0.027,0.011,0.035,0.018,0.017,0.073,0.5177304964539007,Pop Rock
0.024,0.017,0.05,0.029,0.006,0.091,0.5909090909090909,Pop Rock
0.062,0.018,0.025,0.024,0.039,0.105,0.4375,Pop Rock
0.065,0.022,0.051,0.024,0.02,0.138,0.5655737704918032,Pop Rock
0.046,0.015,0.054,0.033,0.029,0.115,0.5958549222797928,Pop Rock
0.049,0.017,0.036,0.026,0.022,0.102,0.5074626865671642,Pop Rock
0.025,0.008,0.03,0.02,0.005,0.063,0.4701492537313433,Pop Rock
0.03,0.01,0.033,0.028,0.016,0.073,0.44785276073619634,Pop Rock
0.083,0.047,0.075,0.068,0.044,0.205,0.5061728395061729,Pop Rock
0.073,0.012,0.057,0.031,0.038,0.142,0.4863013698630137,Pop Rock
0.076,0.012,0.093,0.057,0.023,0.181,0.5370919881305638,Pop Rock
0.028,0.013,0.026,0.021,0.013,0.067,0.5,Pop Rock
0.037,0.016,0.024,0.024,0.017,0.077,0.48125,Pop Rock
0.115,0.05,0.147,0.11,0.067,0.312,0.5324232081911263,Pop Rock
0.114,0.05,0.145,0.109,0.067,0.309,0.5273037542662116,Pop Rock
0.022,0.012,0.041,0.03,0.013,0.075,0.4966887417218543,Pop Rock
0.037,0.01,0.041,0.023,0.009,0.088,0.5866666666666667,Pop Rock
0.029,0.016,0.045,0.025,0.014,0.09,0.5172413793103449,Pop Rock
0.016,0.012,0.037,0.025,0.005,0.065,0.6435643564356436,Pop Rock
0.05,0.014,0.034,0.014,0.015,0.098,0.5833333333333334,Pop Rock
0.062,0.012,0.075,0.06,0.023,0.149,0.5155709342560554,Pop Rock
0.031,0.017,0.066,0.033,0.005,0.114,0.5846153846153846,Pop Rock
0.064,0.017,0.053,0.046,0.025,0.134,0.4336569579288026,Pop Rock
0.02,0.026,0.019,0.003,0.004,0.065,0.6132075471698113,Pop Rock
0.043,0.018,0.043,0.025,0.024,0.104,0.48826291079812206,Pop Rock
0.028,0.011,0.044,0.025,0.004,0.083,0.5804195804195804,Pop Rock
0.048,0.019,0.038,0.026,0.013,0.105,0.5223880597014925,Pop Rock
0.027,0.007,0.026,0.02,0.018,0.06,0.5217391304347826,Pop Rock
0.067,0.028,0.088,0.055,0.024,0.183,0.5228571428571429,Pop Rock
0.023,0.013,0.04,0.025,0.009,0.076,0.5033112582781457,Pop Rock
0.042,0.024,0.063,0.045,0.013,0.129,0.6142857142857143,Pop Rock
0.029,0.019,0.046,0.026,0.017,0.094,0.5433526011560693,Pop Rock
0.035,0.015,0.042,0.031,0.026,0.092,0.4919786096256685,Pop Rock
0.058,0.033,0.088,0.03,0.014,0.179,0.6438848920863309,Pop Rock
0.033,0.016,0.038,0.024,0.015,0.087,0.6083916083916084,Pop Rock
0.035,0.015,0.037,0.028,0.01,0.087,0.46774193548387094,Pop Rock
0.019,0.012,0.02,0.008,0.004,0.051,0.5257731958762887,Pop Rock
0.026,0.01,0.03,0.021,0.01,0.066,0.5038167938931297,Pop Rock
0.068,0.008,0.092,0.055,0.016,0.168,0.5618729096989966,Pop Rock
0.079,0.02,0.084,0.075,0.048,0.183,0.46329113924050636,Pop Rock
0.037,0.025,0.043,0.044,0.015,0.105,0.5303030303030303,Pop Rock
0.03,0.007,0.049,0.046,0.021,0.086,0.48044692737430167,Pop Rock
0.048,0.01,0.068,0.05,0.027,0.126,0.46153846153846156,Pop Rock
0.017,0.014,0.031,0.025,0.004,0.062,0.5,Pop Rock
0.018,0.015,0.033,0.025,0.003,0.066,0.5116279069767442,Pop Rock
0.016,0.008,0.022,0.022,0.014,0.046,0.46464646464646464,Pop Rock
0.065,0.02,0.086,0.058,0.023,0.171,0.5277777777777778,Pop Rock
0.02,0.004,0.026,0.022,0.01,0.05,0.4716981132075472,Pop Rock
0.034,0.005,0.04,0.027,0.029,0.079,0.3969849246231156,Pop Rock
0.051,0.023,0.06,0.041,0.025,0.134,0.5826086956521739,Pop Rock
0.011,0.023,0.029,0.008,0.004,0.063,0.5526315789473685,Pop Rock
0.024,0.012,0.028,0.017,0.011,0.064,0.48854961832061067,Pop Rock
0.122,0.049,0.125,0.095,0.035,0.296,0.5461254612546126,Pop Rock
0.012,0.02,0.046,0.022,0.0,0.078,0.6,Pop Rock
0.043,0.022,0.06,0.038,0.027,0.125,0.5630630630630631,Pop Rock
0.042,0.017,0.041,0.014,0.01,0.1,0.6289308176100629,Pop Rock
0.035,0.011,0.024,0.027,0.013,0.07,0.44025157232704404,Pop Rock
0.035,0.016,0.036,0.022,0.01,0.087,0.5761589403973509,Pop Rock
0.026,0.014,0.027,0.016,0.013,0.067,0.5877192982456141,Pop Rock
0.05,0.009,0.04,0.031,0.02,0.099,0.5129533678756477,Pop Rock
0.02,0.009,0.03,0.028,0.007,0.059,0.4796747967479675,Pop Rock
0.047,0.012,0.026,0.008,0.025,0.085,0.6071428571428571,Pop Rock
0.041,0.007,0.029,0.017,0.006,0.077,0.5460992907801419,Pop Rock
0.037,0.011,0.067,0.055,0.044,0.115,0.46184738955823296,Pop Rock
0.035,0.008,0.036,0.023,0.019,0.079,0.4540229885057471,Pop Rock
0.073,0.017,0.036,0.017,0.023,0.126,0.6268656716417911,Pop Rock
0.022,0.015,0.038,0.017,0.009,0.075,0.5172413793103449,Pop Rock
0.034,0.03,0.046,0.036,0.034,0.11,0.47413793103448276,Pop Rock
0.045,0.015,0.047,0.057,0.023,0.107,0.44583333333333336,Pop Rock
0.043,0.013,0.044,0.053,0.023,0.1,0.4166666666666667,Pop Rock
0.058,0.017,0.054,0.047,0.026,0.129,0.48134328358208955,Pop Rock
0.029,0.012,0.045,0.035,0.006,0.086,0.5341614906832298,Pop Rock
0.03,0.016,0.048,0.023,0.01,0.094,0.5136612021857924,Pop Rock
0.038,0.012,0.02,0.009,0.021,0.07,0.5,Pop Rock
0.025,0.014,0.036,0.045,0.006,0.075,0.487012987012987,Pop Rock
0.048,0.024,0.073,0.063,0.024,0.145,0.5052264808362369,Pop Rock
0.045,0.01,0.038,0.022,0.027,0.093,0.5054347826086957,Pop Rock
0.028,0.031,0.056,0.04,0.008,0.115,0.6117021276595744,Pop Rock
0.103,0.031,0.108,0.087,0.05,0.242,0.5272331154684096,Pop Rock
0.041,0.015,0.051,0.035,0.013,0.107,0.5,Pop Rock
0.043,0.019,0.062,0.038,0.018,0.124,0.5933014354066986,Pop Rock
0.037,0.009,0.052,0.035,0.016,0.098,0.5868263473053892,Pop Rock
0.026,0.007,0.041,0.05,0.013,0.074,0.4484848484848485,Pop Rock
0.038,0.019,0.069,0.053,0.032,0.126,0.4684014869888476,Pop Rock
0.05,0.015,0.06,0.051,0.01,0.125,0.6218905472636815,Pop Rock
0.028,0.008,0.041,0.031,0.026,0.077,0.46107784431137727,Pop Rock
0.023,0.008,0.029,0.027,0.02,0.06,0.46875,Pop Rock
0.032,0.017,0.038,0.032,0.024,0.087,0.5117647058823529,Pop Rock
0.043,0.022,0.063,0.049,0.015,0.128,0.5019607843137255,Pop Rock
0.038,0.017,0.029,0.019,0.01,0.084,0.509090909090909,Pop Rock
0.041,0.043,0.121,0.063,0.01,0.205,0.68561872909699,Pop Rock
0.032,0.009,0.02,0.017,0.021,0.061,0.4236111111111111,Pop Rock
0.035,0.001,0.035,0.023,0.028,0.071,0.4329268292682927,Pop Rock
0.027,0.008,0.044,0.045,0.008,0.079,0.42473118279569894,Pop Rock
0.118,0.041,0.089,0.124,0.042,0.248,0.4484629294755877,Pop Rock
0.019,0.009,0.015,0.019,0.008,0.043,0.40186915887850466,Pop Rock
0.065,0.022,0.06,0.054,0.032,0.147,0.48355263157894735,Pop Rock
0.062,0.021,0.087,0.031,0.02,0.17,0.5573770491803278,Pop Rock
0.025,0.011,0.035,0.015,0.014,0.071,0.4551282051282051,Pop Rock
0.043,0.006,0.048,0.047,0.016,0.097,0.46859903381642515,Pop Rock
0.047,0.016,0.052,0.036,0.01,0.115,0.5203619909502263,Pop Rock
0.039,0.011,0.045,0.032,0.023,0.095,0.5026455026455027,Pop Rock
0.041,0.017,0.041,0.037,0.023,0.099,0.4647887323943662,Pop Rock
0.053,0.013,0.059,0.027,0.051,0.125,0.51440329218107,Pop Rock
0.023,0.006,0.012,0.013,0.014,0.041,0.3445378151260504,Pop Rock
0.068,0.022,0.04,0.038,0.047,0.13,0.44673539518900346,Pop Rock
